LOCATIONID;LOCATIONNAME;ZONELEVELID;geometry;CITY
0-EU-ES-46-02-002-250-05-002;Morvedre;8;list(list(c(-0.378967, -0.378012, -0.377267, -0.376385, -0.375046, -0.373927, -0.373034, -0.372593, -0.372386, -0.370923, -0.370419, -0.3701, -0.369788, -0.371319, -0.371615, -0.371837, -0.372429, -0.372795, -0.374563, -0.375683, -0.376274, -0.375978, -0.377299, -0.378089, -0.378522, -0.378627, -0.378803, -0.378967, 39.482899, 39.482849, 39.48281, 39.482324, 39.481586, 39.480738, 39.481815, 39.48255, 39.48289, 39.485199, 39.485989, 39.486328, 39.486881, 39.487161, 39.486416, 39.486562, 39.486701, 39.486697, 39.486537, 39.48643, 39.486384, 39.48693, 39.487444, 39.486309, 39.485595, 39.485279, 39.484217, 39.482899)));Valencia
0-EU-ES-46-02-002-250-12-005;Penya-Roja;8;list(list(c(-0.359611, -0.360016, -0.359838, -0.359713, -0.359454, -0.358433, -0.358008, -0.357912, -0.355849, -0.354242, -0.354059, -0.352914, -0.351998, -0.350962, -0.349812, -0.346152, -0.345135, -0.341901, -0.341699, -0.341529, -0.341398, -0.341207, -0.340889, -0.340844, -0.342126, -0.343035, -0.343965, -0.342299, -0.343403, -0.345455, -0.347574, -0.347958, -0.349202, -0.350108, -0.352567, -0.352578, -0.352431, -0.352234, -0.354189, -0.35395, -0.354689, -0.354785, -0.35518, -0.355905, -0.356232, -0.356515, -0.357144, -0.357421, -0.358023, -0.358787, -0.359611, 39.463445, 39.463342, 39.462733, 39.462332, 39.461986, 39.460689, 39.460138, 39.460036, 39.459252, 39.458645, 39.458571, 39.457877, 39.457318, 39.456691, 39.455973, 39.45438, 39.453924, 39.45394, 39.453926, 39.454856, 39.455598, 39.456402, 39.457637, 39.457811, 39.45809, 39.458297, 39.458493, 39.45952, 39.459814, 39.460313, 39.460822, 39.460916, 39.461297, 39.461554, 39.462232, 39.462261, 39.462633, 39.463107, 39.463704, 39.464206, 39.464384, 39.464228, 39.464513, 39.46503, 39.465253, 39.465466, 39.465917, 39.465372, 39.464109, 39.463641, 39.463445)));Valencia
0-EU-ES-46-02-002-250-13-003;L'Amistat;8;list(list(c(-0.348353, -0.352035, -0.352524, -0.353235, -0.353974, -0.354398, -0.353604, -0.352564, -0.351606, -0.350672, -0.349694, -0.349476, -0.348828, -0.348379, -0.34806, -0.34772, -0.34765, -0.347871, -0.348353, 39.474073, 39.475225, 39.475227, 39.473833, 39.472365, 39.471519, 39.471281, 39.470964, 39.47069, 39.470402, 39.470112, 39.470047, 39.471621, 39.472705, 39.473473, 39.473812, 39.474028, 39.474035, 39.474073)));Valencia
0-EU-ES-46-02-002-250-06-001;Exposició;8;list(list(c(-0.365948, -0.365605, -0.365207, -0.36462, -0.363769, -0.36267, -0.361603, -0.360673, -0.360448, -0.359984, -0.359356, -0.358571, -0.358083, -0.358417, -0.359509, -0.360553, -0.361863, -0.362639, -0.365156, -0.36636, -0.366707, -0.366943, -0.367343, -0.36754, -0.368125, -0.367626, -0.366782, -0.365948, 39.474391, 39.473964, 39.473468, 39.473706, 39.474189, 39.473883, 39.473586, 39.473319, 39.473761, 39.474731, 39.474548, 39.476052, 39.476995, 39.477091, 39.477402, 39.477693, 39.478098, 39.478325, 39.479065, 39.479413, 39.478701, 39.478217, 39.477385, 39.477242, 39.4771, 39.476483, 39.475431, 39.474391)));Valencia
0-EU-ES-46-02-002-250-05-004;Tormos;8;list(list(c(-0.385586, -0.386176, -0.385742, -0.385538, -0.383742, -0.381563, -0.380245, -0.37943, -0.378966, -0.378774, -0.378225, -0.378089, -0.377808, -0.377299, -0.37682, -0.37606, -0.374842, -0.37436, -0.37412, -0.374231, -0.376025, -0.378191, -0.380288, -0.382261, -0.384691, -0.385586, 39.489507, 39.489376, 39.489209, 39.489135, 39.488323, 39.487276, 39.487529, 39.487685, 39.486446, 39.486375, 39.486335, 39.486309, 39.486712, 39.487444, 39.488081, 39.489133, 39.490818, 39.491565, 39.491991, 39.492012, 39.491608, 39.49112, 39.490652, 39.490215, 39.489678, 39.489507)));Valencia
0-EU-ES-46-02-002-250-05-005;Sant Antoni;8;list(list(c(-0.373636, -0.37412, -0.374362, -0.374849, -0.376862, -0.377298, -0.375978, -0.376274, -0.375701, -0.374504, -0.372797, -0.372428, -0.371838, -0.371615, -0.371319, -0.369788, -0.369736, -0.369301, -0.36921, -0.368402, -0.369949, -0.371259, -0.372491, -0.373449, -0.373636, 39.491893, 39.491991, 39.491561, 39.490809, 39.488024, 39.487444, 39.48693, 39.486384, 39.486429, 39.486543, 39.486697, 39.4867, 39.486562, 39.486416, 39.487161, 39.486881, 39.486963, 39.487292, 39.487361, 39.487971, 39.489113, 39.490083, 39.491018, 39.491751, 39.491893)));Valencia
0-EU-ES-46-02-002-250-12-003;La Creu del Grau;8;list(list(c(-0.340843, -0.340077, -0.33935, -0.338819, -0.338667, -0.339537, -0.340933, -0.341985, -0.342783, -0.344017, -0.344586, -0.346195, -0.346512, -0.347375, -0.348645, -0.348773, -0.349591, -0.350181, -0.350557, -0.350772, -0.351007, -0.351159, -0.351559, -0.351067, -0.350171, -0.349199, -0.348916, -0.347958, -0.34767, -0.345576, -0.343383, -0.342299, -0.343964, -0.343475, -0.342844, -0.342298, -0.340843, 39.45781, 39.460841, 39.461319, 39.461663, 39.461761, 39.46202, 39.462435, 39.462747, 39.462986, 39.463348, 39.463515, 39.463993, 39.464087, 39.464341, 39.464716, 39.464456, 39.464685, 39.464852, 39.464063, 39.46363, 39.463131, 39.462807, 39.461955, 39.461819, 39.461572, 39.461296, 39.461209, 39.460916, 39.460845, 39.460342, 39.459809, 39.45952, 39.458494, 39.45839, 39.458253, 39.458129, 39.45781)));Valencia
0-EU-ES-46-02-002-250-12-001;Aiora;8;list(list(c(-0.335384, -0.335404, -0.337329, -0.338149, -0.338746, -0.339759, -0.34019, -0.341459, -0.34191, -0.342723, -0.343326, -0.34353, -0.343625, -0.343736, -0.344012, -0.344386, -0.344663, -0.344718, -0.345382, -0.345866, -0.346352, -0.346962, -0.347237, -0.348111, -0.348382, -0.348814, -0.349412, -0.349865, -0.350467, -0.351294, -0.35016, -0.348657, -0.34637, -0.34532, -0.344016, -0.342736, -0.341569, -0.340221, -0.338667, -0.338373, -0.337858, -0.337249, -0.336385, -0.335936, -0.335509, -0.335384, 39.46597, 39.465975, 39.466539, 39.466778, 39.466954, 39.467254, 39.467382, 39.467748, 39.467877, 39.468107, 39.468275, 39.468458, 39.468573, 39.468706, 39.468789, 39.468648, 39.468629, 39.46866, 39.468852, 39.468995, 39.469133, 39.46932, 39.469402, 39.469646, 39.469726, 39.468758, 39.468924, 39.469049, 39.467554, 39.465523, 39.465201, 39.464719, 39.464045, 39.463731, 39.463348, 39.462972, 39.462623, 39.462224, 39.461761, 39.461976, 39.462406, 39.462924, 39.463991, 39.464685, 39.465646, 39.46597)));Valencia
0-EU-ES-46-02-002-250-06-002;Mestalla;8;list(list(c(-0.358083, -0.358811, -0.359356, -0.359984, -0.360205, -0.360462, -0.360673, -0.361506, -0.363769, -0.364233, -0.364621, -0.365207, -0.366841, -0.366582, -0.366288, -0.365666, -0.365148, -0.365212, -0.364214, -0.363449, -0.362775, -0.36225, -0.362133, -0.361465, -0.360943, -0.360017, -0.359601, -0.358787, -0.358023, -0.357594, -0.357426, -0.357143, -0.356934, -0.356614, -0.356412, -0.355827, -0.355329, -0.354549, -0.353904, -0.353193, -0.352524, -0.353837, -0.356245, -0.358083, 39.476995, 39.475588, 39.474548, 39.474731, 39.474269, 39.473733, 39.473319, 39.473558, 39.474189, 39.473925, 39.473706, 39.473468, 39.472728, 39.472423, 39.472082, 39.471348, 39.470748, 39.470603, 39.468999, 39.467758, 39.466664, 39.465805, 39.465611, 39.464255, 39.463187, 39.463343, 39.463447, 39.463641, 39.464109, 39.46501, 39.465361, 39.465917, 39.466356, 39.467015, 39.467466, 39.468746, 39.4697, 39.471219, 39.472503, 39.473917, 39.475226, 39.475701, 39.476425, 39.476995)));Valencia
0-EU-ES-46-02-002-250-06-004;Ciutat Universitària;8;list(list(c(-0.365156, -0.362835, -0.361833, -0.36059, -0.359716, -0.358083, -0.356812, -0.35613, -0.353837, -0.353282, -0.352743, -0.354578, -0.354769, -0.355116, -0.355496, -0.355981, -0.356672, -0.358094, -0.358356, -0.359413, -0.359504, -0.359968, -0.360717, -0.361244, -0.364471, -0.365156, 39.479065, 39.478383, 39.47809, 39.477703, 39.47746, 39.476995, 39.476601, 39.476391, 39.475701, 39.476841, 39.477962, 39.478567, 39.478169, 39.478289, 39.47842, 39.478774, 39.479293, 39.480347, 39.480541, 39.481337, 39.481405, 39.481066, 39.48054, 39.479443, 39.480413, 39.479065)));Valencia
0-EU-ES-46-02-002-250-12-004;Camí Fondo;8;list(list(c(-0.356988, -0.357143, -0.356796, -0.356508, -0.356239, -0.355975, -0.355182, -0.354785, -0.354689, -0.35395, -0.354189, -0.352234, -0.352393, -0.352484, -0.352578, -0.352567, -0.351938, -0.351559, -0.350772, -0.350554, -0.350181, -0.349246, -0.34896, -0.348773, -0.348645, -0.349729, -0.350158, -0.350585, -0.351293, -0.351491, -0.352198, -0.354345, -0.356059, -0.356614, -0.356988, 39.466245, 39.465916, 39.465667, 39.465461, 39.465258, 39.465077, 39.464514, 39.464228, 39.464383, 39.464206, 39.463704, 39.463107, 39.462725, 39.462498, 39.462261, 39.462232, 39.462059, 39.461955, 39.46363, 39.464068, 39.464852, 39.464588, 39.464509, 39.464456, 39.464716, 39.465063, 39.4652, 39.465322, 39.465523, 39.465578, 39.465775, 39.466352, 39.466853, 39.467015, 39.466245)));Valencia
0-EU-ES-46-02-002-250-13-002;Ciutat Jardí;8;list(list(c(-0.340023, -0.341032, -0.341779, -0.342405, -0.342843, -0.343092, -0.343995, -0.344576, -0.345983, -0.347196, -0.347622, -0.347668, -0.34765, -0.34772, -0.348061, -0.348848, -0.349476, -0.349257, -0.348112, -0.347187, -0.346356, -0.345878, -0.345446, -0.344718, -0.344663, -0.344384, -0.344012, -0.343877, -0.34362, -0.342677, -0.342387, -0.342286, -0.342082, -0.34177, -0.341448, -0.341269, -0.340932, -0.340719, -0.340371, -0.340138, -0.339913, -0.340717, -0.340207, -0.340023, 39.473528, 39.473797, 39.474004, 39.474178, 39.474295, 39.474361, 39.474597, 39.474746, 39.475121, 39.475512, 39.47443, 39.474268, 39.474028, 39.473812, 39.473472, 39.471572, 39.470047, 39.469983, 39.469646, 39.469388, 39.469134, 39.469, 39.468871, 39.46866, 39.468629, 39.468648, 39.468789, 39.468749, 39.469277, 39.471222, 39.471829, 39.472024, 39.471964, 39.471856, 39.471758, 39.471718, 39.471614, 39.471545, 39.471445, 39.471378, 39.471909, 39.472162, 39.473136, 39.473528)));Valencia
0-EU-ES-46-02-002-250-07-004;La Fontsanta;8;list(list(c(-0.405669, -0.405704, -0.40611, -0.406142, -0.40618, -0.406208, -0.406126, -0.405844, -0.405688, -0.405808, -0.406834, -0.408472, -0.410504, -0.410093, -0.40999, -0.411969, -0.412175, -0.412885, -0.412499, -0.40744, -0.406308, -0.406171, -0.406121, -0.405889, -0.405829, -0.405669, 39.463557, 39.463843, 39.467083, 39.467346, 39.467683, 39.46794, 39.46849, 39.469378, 39.469787, 39.469797, 39.469874, 39.469856, 39.469722, 39.467133, 39.466046, 39.46591, 39.465659, 39.463044, 39.463056, 39.463197, 39.463226, 39.463292, 39.463316, 39.463437, 39.463469, 39.463557)));Valencia
0-EU-ES-46-02-002-250-08-001;Patraix;8;list(list(c(-0.395508, -0.395351, -0.39492, -0.394452, -0.395309, -0.396021, -0.397416, -0.397394, -0.397355, -0.397338, -0.395981, -0.394109, -0.3929, -0.391521, -0.390337, -0.389662, -0.388997, -0.388229, -0.388383, -0.387495, -0.387647, -0.387977, -0.387282, -0.386912, -0.390077, -0.392579, -0.395508, 39.467955, 39.467584, 39.466496, 39.465342, 39.464592, 39.463943, 39.463902, 39.463543, 39.46299, 39.462788, 39.461596, 39.459862, 39.458777, 39.457536, 39.45647, 39.457506, 39.458525, 39.459637, 39.460396, 39.461476, 39.461705, 39.462191, 39.462507, 39.462662, 39.467022, 39.467444, 39.467955)));Valencia
0-EU-ES-46-02-002-250-15-002;Torrefiel;8;list(list(c(-0.374231, -0.37412, -0.374001, -0.373697, -0.373233, -0.372938, -0.372719, -0.372573, -0.372413, -0.371974, -0.371567, -0.371052, -0.370233, -0.371013, -0.370788, -0.371845, -0.371069, -0.372513, -0.375787, -0.37677, -0.37864, -0.381346, -0.381334, -0.381331, -0.380681, -0.380353, -0.380055, -0.38175, -0.383227, -0.382717, -0.382292, -0.382151, -0.380544, -0.378361, -0.376891, -0.374231, 39.492012, 39.491991, 39.491967, 39.492473, 39.493255, 39.493751, 39.494125, 39.494241, 39.494289, 39.494639, 39.495202, 39.494916, 39.496018, 39.496322, 39.496795, 39.497036, 39.498637, 39.498964, 39.499706, 39.499677, 39.499568, 39.498896, 39.497653, 39.497345, 39.495761, 39.494961, 39.493921, 39.493547, 39.493243, 39.491802, 39.490617, 39.490239, 39.490596, 39.491083, 39.491413, 39.492012)));Valencia
0-EU-ES-46-02-002-250-13-004;La Vega Baixa;8;list(list(c(-0.347199, -0.34645, -0.348526, -0.348455, -0.349989, -0.350609, -0.35129, -0.3513, -0.351453, -0.35152, -0.352641, -0.352743, -0.35329, -0.353837, -0.352525, -0.352036, -0.350953, -0.348353, -0.347873, -0.34765, -0.347668, -0.347621, -0.347199, 39.475507, 39.477288, 39.477297, 39.478244, 39.47822, 39.47822, 39.478235, 39.478114, 39.477766, 39.477664, 39.477928, 39.477962, 39.476826, 39.475701, 39.475227, 39.475225, 39.474886, 39.474073, 39.474035, 39.474028, 39.474268, 39.474431, 39.475507)));Valencia
0-EU-ES-46-02-002-250-08-002;Sant Isidre;8;list(list(c(-0.401899, -0.402388, -0.403283, -0.405112, -0.407134, -0.408653, -0.410117, -0.409192, -0.406288, -0.405223, -0.402664, -0.401669, -0.399581, -0.399747, -0.400103, -0.400417, -0.401899, 39.457288, 39.458098, 39.457347, 39.455759, 39.454151, 39.453037, 39.451959, 39.450702, 39.446701, 39.448298, 39.450975, 39.451844, 39.453579, 39.453817, 39.454364, 39.454855, 39.457288)));Valencia
0-EU-ES-46-02-002-250-08-003;Vara de Quart;8;list(list(c(-0.397416, -0.400231, -0.402425, -0.404946, -0.405669, -0.405839, -0.406114, -0.406308, -0.407975, -0.409796, -0.412885, -0.413736, -0.414781, -0.412624, -0.410118, -0.407116, -0.405058, -0.403447, -0.402395, -0.40089, -0.398727, -0.397338, -0.397355, -0.397416, 39.463902, 39.463789, 39.463693, 39.463578, 39.463557, 39.463463, 39.46332, 39.463226, 39.463183, 39.463132, 39.463044, 39.45998, 39.457238, 39.455247, 39.451956, 39.454166, 39.455802, 39.457209, 39.458092, 39.459501, 39.461504, 39.462788, 39.462984, 39.463902)));Valencia
0-EU-ES-46-02-002-250-07-002;Soternes;8;list(list(c(-0.406239, -0.405716, -0.405687, -0.405339, -0.405243, -0.405467, -0.405602, -0.405908, -0.406055, -0.406579, -0.407922, -0.4088, -0.407669, -0.407095, -0.406943, -0.406909, -0.407137, -0.410184, -0.410902, -0.41107, -0.411898, -0.412233, -0.412511, -0.413558, -0.414888, -0.415656, -0.416433, -0.41726, -0.414071, -0.410504, -0.410084, -0.408478, -0.406833, -0.406239, 39.469829, 39.469789, 39.469787, 39.470468, 39.47109, 39.472167, 39.473124, 39.474387, 39.474313, 39.474234, 39.474039, 39.474039, 39.473746, 39.473642, 39.473257, 39.472768, 39.472716, 39.472593, 39.472567, 39.472515, 39.471576, 39.471318, 39.471168, 39.470908, 39.47025, 39.469872, 39.469631, 39.469181, 39.46947, 39.469722, 39.469749, 39.469856, 39.469874, 39.469829)));Valencia
0-EU-ES-46-02-002-250-08-004;Safranar;8;list(list(c(-0.399758, -0.399581, -0.398315, -0.39724, -0.396935, -0.396619, -0.396312, -0.395781, -0.394766, -0.393288, -0.392411, -0.3916, -0.390566, -0.390337, -0.391786, -0.393164, -0.39424, -0.395996, -0.397338, -0.398384, -0.400611, -0.401691, -0.402162, -0.402388, -0.401619, -0.400809, -0.400151, -0.399758, 39.453833, 39.453579, 39.45463, 39.455444, 39.455577, 39.455733, 39.455886, 39.456096, 39.456246, 39.456331, 39.456381, 39.456427, 39.456465, 39.45647, 39.457774, 39.459014, 39.459983, 39.461609, 39.462788, 39.461821, 39.459761, 39.458753, 39.458312, 39.458098, 39.456821, 39.455496, 39.454438, 39.453833)));Valencia
0-EU-ES-46-02-002-250-07-003;Tres Forques;8;list(list(c(-0.395509, -0.395994, -0.397526, -0.399551, -0.399904, -0.401179, -0.402685, -0.405035, -0.405687, -0.405844, -0.406126, -0.406208, -0.406144, -0.405921, -0.405669, -0.404955, -0.403485, -0.402048, -0.400726, -0.398743, -0.397416, -0.396021, -0.395326, -0.394452, -0.395009, -0.395352, -0.395509, 39.467959, 39.46807, 39.468357, 39.468731, 39.468796, 39.469035, 39.469317, 39.469653, 39.469787, 39.469379, 39.46849, 39.46794, 39.467345, 39.465583, 39.463557, 39.463577, 39.463645, 39.463709, 39.463768, 39.463849, 39.463903, 39.463943, 39.464577, 39.465342, 39.46672, 39.467586, 39.467959)));Valencia
0-EU-ES-46-02-002-250-16-001;Benicalap;8;list(list(c(-0.38513, -0.38469, -0.383424, -0.382151, -0.38225, -0.382401, -0.38252, -0.382839, -0.383227, -0.386301, -0.387898, -0.388526, -0.390499, -0.39112, -0.393912, -0.39438, -0.395716, -0.396652, -0.397013, -0.397628, -0.398232, -0.399678, -0.400023, -0.402492, -0.399558, -0.398017, -0.396162, -0.395302, -0.394865, -0.393729, -0.393421, -0.392555, -0.393054, -0.393273, -0.393479, -0.392713, -0.391614, -0.390431, -0.389523, -0.38945, -0.387006, -0.385574, -0.38513, 39.489594, 39.489678, 39.489958, 39.490239, 39.490502, 39.490918, 39.491251, 39.492145, 39.493243, 39.492552, 39.49309, 39.493303, 39.494026, 39.4943, 39.497113, 39.496861, 39.496062, 39.495496, 39.495825, 39.495439, 39.495989, 39.495195, 39.495651, 39.494628, 39.490527, 39.488372, 39.485772, 39.484591, 39.484766, 39.485255, 39.485386, 39.485757, 39.486413, 39.486695, 39.486958, 39.487297, 39.487749, 39.488239, 39.488626, 39.48864, 39.489193, 39.489509, 39.489594)));Valencia
0-EU-ES-46-02-002-250-14-002;Camí de Vera;8;list(list(c(-0.360267, -0.360136, -0.359015, -0.359287, -0.357583, -0.35761, -0.356955, -0.356386, -0.356265, -0.356268, -0.35642, -0.355333, -0.354605, -0.354718, -0.354845, -0.354076, -0.35425, -0.354378, -0.352283, -0.352181, -0.351917, -0.351453, -0.351408, -0.35083, -0.350587, -0.350417, -0.349296, -0.346939, -0.342962, -0.342699, -0.342245, -0.344106, -0.346694, -0.34899, -0.3495, -0.350559, -0.351752, -0.353826, -0.354754, -0.355592, -0.356512, -0.357706, -0.357905, -0.358593, -0.358761, -0.358967, -0.359096, -0.359411, -0.360267, 39.489026, 39.489009, 39.488859, 39.487467, 39.487224, 39.48707, 39.487023, 39.486986, 39.486911, 39.486843, 39.485953, 39.485853, 39.48579, 39.485168, 39.484468, 39.484393, 39.483271, 39.482438, 39.481786, 39.481754, 39.481674, 39.481534, 39.48156, 39.481904, 39.482049, 39.482155, 39.482861, 39.484355, 39.486866, 39.487031, 39.487308, 39.487687, 39.488244, 39.488745, 39.48886, 39.489087, 39.489347, 39.49105, 39.491793, 39.492482, 39.493227, 39.494188, 39.49374, 39.492474, 39.492165, 39.491637, 39.491401, 39.490732, 39.489026)));Valencia
0-EU-ES-46-02-002-250-09-002;L'Hort de Senabre;8;list(list(c(-0.384488, -0.384463, -0.385435, -0.385595, -0.386466, -0.387152, -0.38726, -0.38809, -0.388862, -0.389213, -0.390353, -0.390574, -0.391316, -0.392365, -0.393156, -0.394082, -0.394874, -0.39554, -0.396022, -0.396059, -0.395969, -0.392297, -0.389716, -0.389639, -0.389352, -0.388914, -0.388735, -0.388534, -0.38832, -0.387546, -0.384657, -0.384488, 39.453395, 39.453531, 39.453758, 39.453794, 39.454362, 39.454809, 39.45488, 39.455271, 39.455643, 39.455832, 39.456446, 39.456113, 39.454997, 39.453417, 39.452219, 39.450877, 39.449761, 39.448825, 39.448091, 39.447908, 39.447574, 39.447654, 39.447734, 39.447917, 39.449291, 39.451271, 39.452176, 39.453089, 39.453055, 39.452935, 39.452527, 39.453395)));Valencia
0-EU-ES-46-02-002-250-09-003;La Creu Coberta;8;list(list(c(-0.381121, -0.381391, -0.381693, -0.382243, -0.382892, -0.383423, -0.383897, -0.384121, -0.384228, -0.384371, -0.384463, -0.384547, -0.384657, -0.384837, -0.385749, -0.386718, -0.387527, -0.388194, -0.388534, -0.388722, -0.388803, -0.388911, -0.389126, -0.389363, -0.389572, -0.389639, -0.389716, -0.388493, -0.387488, -0.387001, -0.386693, -0.385877, -0.386087, -0.385879, -0.384914, -0.383794, -0.383689, -0.383027, -0.382662, -0.382457, -0.382214, -0.381748, -0.381121, 39.454578, 39.454626, 39.454688, 39.454777, 39.454882, 39.454967, 39.455052, 39.455092, 39.45463, 39.453956, 39.453529, 39.453087, 39.452528, 39.452552, 39.452683, 39.452816, 39.452931, 39.453035, 39.453089, 39.452244, 39.451844, 39.451288, 39.450352, 39.449239, 39.448257, 39.447917, 39.447734, 39.447762, 39.447794, 39.447807, 39.447811, 39.447813, 39.447166, 39.447133, 39.446985, 39.446764, 39.447074, 39.449063, 39.450158, 39.450772, 39.451448, 39.452759, 39.454578)));Valencia
0-EU-ES-46-02-002-250-09-001;La Raiosa;8;list(list(c(-0.385878, -0.386911, -0.387285, -0.387632, -0.387978, -0.38772, -0.387495, -0.387848, -0.388383, -0.388333, -0.388229, -0.388401, -0.389008, -0.389937, -0.390353, -0.389608, -0.388859, -0.387915, -0.387392, -0.387263, -0.385595, -0.385009, -0.384463, -0.38424, -0.38412, -0.383406, -0.381684, -0.381404, -0.381121, -0.380885, -0.381069, -0.381352, -0.381974, -0.382598, -0.383551, -0.383483, -0.383168, -0.382906, -0.383035, -0.383147, -0.383437, -0.384646, -0.385878, 39.461171, 39.462662, 39.462506, 39.462348, 39.462191, 39.461813, 39.461476, 39.461046, 39.460396, 39.460147, 39.459637, 39.459387, 39.458508, 39.457085, 39.456447, 39.456045, 39.455641, 39.455187, 39.454941, 39.454881, 39.453795, 39.453659, 39.453531, 39.454567, 39.455092, 39.454964, 39.454686, 39.454628, 39.454577, 39.455298, 39.455359, 39.455443, 39.455789, 39.45662, 39.457886, 39.458091, 39.459066, 39.459859, 39.459952, 39.460038, 39.459908, 39.459365, 39.461171)));Valencia
